GENE	DISTANCE	EXPRESSION	DSB
CDK15	7	143.69982318	0.0285238950809
SUMO1	66	49.0674534727	0.00975530760577
NOP58	91	100.100126042	0.0153439038552
FAM117B	36	5.68593564792	0.00408880340339
ICA1L	50	8.81722723593	0.00348643543903
WDR12	90	23.7174525911	0.00662444463631
CDKN2AIP	88	7.29831782373	0.00320718943977
RAPH1	88	1.39278823883	0.00244098963193
DYTN	21	38.3386324906	0.00960903960452
MDH1B	33	18.1527572147	0.00549726867636
FASTKD2	35	29.8508784517	0.00809268941366
CREB1	56	11.1608517715	0.00851676190482
CCNYL1	39	14.0729204285	0.0055821679966
FZD5	20	79.6209934118	0.013676955484
PTH2R	38	21.6696208062	0.00697233981487
RPE	21	37.9680925112	0.0129306359224
KANSL1L	25	5.76130200312	0.0056523519933
ACADL	26	23.2201600766	0.00821629774991
IKZF2	95	4.55601872987	0.00362234597577
SPAG16	35	14.9458201108	0.00525290129793
FN1	10	129.904844514	0.0226076939331
RPL37A	24	1581485236.84	113.230637822
DIRC3	34	21.6800317284	0.00788287156525
TNS1	33	9.70124258266	0.00482935292931
ARPC2	71	618.458169768	0.0570837252731
GPBAR1	29	33.5031684131	0.00821167477195
AAMP	16	4115.34296212	0.0898462404132
TMBIM1	5	514.571308162	0.0667458491887
CATIP-AS2	6	497.286059536	0.031340960313
CATIP	3	1376.85071898	0.0658786926085
CATIP-AS1	16	13.4986375108	0.0134325808495
SLC11A1	16	20.4010249752	0.0129248211109
CTDSP1	0	116806.587946	0.495602519006
VIL1	20	19.1444523457	0.0097708490691
CYP27A1	69	1.40420564135	0.00257714150368
WNT6	8	342.626281917	0.0261086047042
WNT10A	6	124.788726315	0.031959312796
IHH	13	115.813857684	0.015887982595
NHEJ1	39	5.94565692365	0.00764024226451
SLC23A3	48	11.5536257686	0.00592256220735
CNPPD1	56	5357.47142681	0.111203780297
ZFAND2B	83	16579.0839862	0.20742877637
ABCB6	97	3.98453427177	0.00221517662058
DES	75	1.22505587594	0.00181241327496
SPEG	58	5.81763386276	0.0031472747096
GMPPA	5	742.49784208	0.0437351758856
ASIC4	20	46.7148020979	0.009955704564
CHPF	4	781.182452411	0.0502848251936
TMEM198	2	1950.67532377	0.099166382882
OBSL1	32	445.48834705	0.0354058035111
INHA	30	10.9914282965	0.00523368077972
STK11IP	43	42.9769072364	0.00973857930636
SLC4A3	13	27.8714945041	0.0149906445362
FARSB	32	28.1460597636	0.00806043629876
MOGAT1	19	15.6827458585	0.0095179985432
ACSL3	50	9.7480946567	0.0046407848137
KCNE4	49	16.8028521451	0.00525672668641
IRS1	2	4136.78045357	0.0998753185545
RHBDD1	37	4.8206629155	0.0037370000786
MFF	73	20.5416798359	0.0110784200434
TM4SF20	17	37.0442576993	0.0105042573814
AGFG1	73	19.9753990268	0.00597004661232
CCL20	40	2.60208253267	0.00323861020222
TRIP12	87	12.8502270256	0.00547975096517
FBXO36	88	-0.130526211547	0.00140918744254
SLC16A14	59	3.90914512197	0.00357286437665
ITM2C	36	24854.9661118	0.612253045388
GPR55	25	21.5007763736	0.0069763126542
SPATA3-AS1	6	383.942602325	0.0326047870004
C2ORF72	46	11.1112879362	0.00456835485666
PSMD1	96	8.75569586455	0.00468352771196
B3GNT7	53	8.05554248342	0.0043638308172
NCL	15	20362744.5623	7.6573770305
SNORD20	7	9916.00699698	0.348549826221
SNORD82	11	144.862799586	0.0183409157164
LINC00471	65	4.05946098439	0.00346143741112
NMUR1	81	1.57446992621	0.00144637451224
NPPC	7	436.673776303	0.0307301528681
DIS3L2	40	11.3708913033	0.00615940224019
ALPP	79	2.44419412371	0.00317568321629
ECEL1P2	90	22.0762415813	0.00746838660783
ECEL1	33	10.4253547459	0.00515823511586
CHRND	2	4203.49577606	0.101789523953
CHRNG	15	82.8497194116	0.0121404969178
TIGD1	28	1258.23290701	0.068926878539
EIF4E2	26	13.8555279339	0.00961615466265
EFHD1	82	1.08699401494	0.00267546489248
ARL4C	55	1012.28374466	0.0591712423595
GBX2	17	77.689537959	0.0128512179891
COPS8	30	80.9672166823	0.0166376510165
COL6A3	98	1.37403973616	0.00223254184725
MLPH	27	21.2497237123	0.00889401534818
RAB17	13	60.8221588899	0.0150561532928
LRRFIP1	47	19.4343083691	0.00920832539337
RBM44	51	7.90852154998	0.00442789432462
RAMP1	4	1186.28985004	0.0494960968777
SCLY	96	0.897350938812	0.00238930907811
ESPNL	29	3.95279716885	0.00574510691944
ILKAP	48	11.0897215129	0.00406188757289
HES6	12	160.173480134	0.0206076830754
PER2	23	21.2286300176	0.00959265408359
TRAF3IP1	53	3.84598317985	0.00434969302215
NDUFA10	29	28.6919805223	0.00969282803252
GPC1	3	2051.2971009	0.0659809449594
MTERF4	94	275.935117946	0.0354462156286
PASK	47	9.65649441129	0.0054843032731
PPP1R7	49	25.0967930832	0.00964789103781
ANO7	10	160.110924227	0.0183053165975
SEPT6	36	43119.2408399	0.307948623704
C20ORF96	60	3.02582562888	0.00462684781069
NRSN2-AS1	25	29.7427745613	0.00908437538042
SOX12	27	4589.14033572	0.0976554957211
NRSN2	6	665.767306175	0.0355781619574
TRIB3	28	38.0094342673	0.00901673303752
RBCK1	24	156.35688751	0.0168717078915
TBC1D20	13	52.36827288	0.0176200880592
TCF15	40	13.5328727825	0.0048515418279
SRXN1	2	917.29257717	0.101379735707
ANGPT4	37	6.85658470668	0.00360150370199
RSPO4	48	7.83633625328	0.00385969785811
SIRPA	71	1.56710241985	0.00180622927291
STK35	73	1.89947873906	0.00261585253395
SNRPB	14	4615.69270763	0.0958309799085
ZNF343	1	10769.4309714	0.199906083849
TMC2	11	70.2630639364	0.0180957597832
NOP56	2	131567.797244	0.552795021303
IDH3B	10	2437.71800373	0.158539646943
EBF4	7	241.279287585	0.030631119349
CPXM1	52	53959.2318546	0.491785229654
PCED1A	12	3595.30100801	0.177921727959
VPS16	14	108.186806519	0.0153580167343
GNRH2	35	8.50820537911	0.00520354872966
MRPS26	38	778.806995834	0.0459252582923
OXT	63	15.1660733656	0.00643188900544
UBOX5-AS1	99	1.21349094644	0.00130307419281
PRNP	83	81.1419303192	0.0414740433698
TMEM230	92	642.058989889	0.0569708131514
PCNA	79	425.3523405	0.0349171730885
CDS2	81	20.0490497624	0.00608581308975
C20ORF196	34	13.7183929895	0.00612848572831
LAMP5	99	3.31107965778	0.00262710631077
ISM1-AS1	83	5.97058567666	0.00346124126487
TASP1	95	0.150474241562	0.00104997340074
BFSP1	15	49.3105234347	0.0149224742356
DSTN	24	20.0154437621	0.0156913122322
RRBP1	68	6.17492868102	0.00329098318529
DTD1	24	60.5455332198	0.0353510075176
SLC24A3	4	833.053140389	0.0485736204554
KIZ-AS1	17	39.9406597519	0.0104352067011
XRN2	65	48.373364918	0.010867874124
SSTR4	19	58.6369897034	0.0111591738696
THBD	3	66.731401077	0.0673348183197
CD93	32	61.1574728984	0.0126700987376
LINC00656	79	9.50612102473	0.00423266412768
NXT1	5	82.5371522282	0.0582226601572
LINC01431	14	23.1187902731	0.0125287216023
GZF1	18	1539.34671287	0.0748086363966
CST7	58	6.49665295879	0.0033699465009
APMAP	13	86.0981384559	0.0217048958348
ACSS1	52	155.237399206	0.0182041424023
VSX1	76	-0.06647402065	-2.66621234604e-05
DEFB124	14	71.5800483865	0.0138496582926
REM1	14	80.2297249189	0.0130923861339
LINC00028	25	46.6408366183	0.0096170597357
HM13	53	7.54261286333	0.00594508536377
HM13-AS1	0	16825.7631493	0.222036076614
ID1	5	673940.497566	2.71421541846
COX4I2	0	18614.604521	0.224008235401
BCL2L1	86	3.0937769309	0.00239766439446
TPX2	86	3.05785282413	0.00292422454641
MYLK2	6	388.877590862	0.0358515690966
FOXS1	10	120.967281085	0.0180212480573
DUSP15	14	26.5150547469	0.0160152815615
PDRG1	5	717.509	0.0528151721813
XKR7	19	21.0014180213	0.00991975690634
CCM2L	62	4.30758796851	0.00275245813591
TM9SF4	48	8.90276096874	0.00567266826357
TSPY26P	34	860.426016075	0.196423351864
PLAGL2	51	14.7144004651	0.00970143133582
POFUT1	49	5.76475465048	0.00562965332326
NOL4L	35	53.2055256217	0.010333828354
C20ORF203	4	1237.44768234	0.0493457763974
COMMD7	29	50.6266148818	0.0109589757117
DNMT3B	13	30.7245459031	0.0154915973913
MAPRE1	39	225.934594848	0.0303863161368
EFCAB8	49	12.0100451169	0.00524273004556
BPIFB4	16	42.6168292092	0.0102916767951
CDK5RAP1	54	1.86326042253	0.00277980227389
SNTA1	12	31.2581570204	0.0181043496111
CBFA2T2	31	14.1876152887	0.00718149518097
NECAB3	28	13.9407406421	0.00672236601941
C20ORF144	14	53.1112536352	0.0145567371265
ACTL10	18	20.5977391348	0.0113080220717
E2F1	40	31.8876696833	0.0079324632985
PXMP4	74	1.67942898457	0.00215911483976
ZNF341	83	1.9020761771	0.00174943037282
RALY-AS1	48	10.5298921145	0.00528172910687
RALY	45	18.5726063384	0.0066081391409
EIF2S2	46	67.5770782377	0.0141525522761
AHCY	1	2881.36655839	0.215859375857
ITCH	47	5.86685590576	0.00489332299916
GGT7	85	8.14450162434	0.00432827723315
ACSS2	85	0.12729612797	0.00136983142641
MIR499A	29	39.4736458819	0.00924313511235
PROCR	78	1.63209306102	0.00199029510093
MMP24	23	28.4385947196	0.00760601026454
FAM83C-AS1	19	8.31107007448	0.00825350969369
DLGAP4-AS1	42	5.39548984721	0.00486714414496
MYL9	76	1.95782504503	0.00254516743686
TGIF2	43	24.5540459918	0.0145275434377
TGIF2-C20ORF24	43	7.9060929539	0.00377672771008
C20ORF24	11	23.3175459511	0.0205956649181
SLA2	30	31.501884091	0.00747269712959
MROH8	93	0.4940570017	0.00142421105289
PSMD1	96	2.15125525346	0.00369340131243
GHRH	16	18.6704106637	0.0118132671712
MANBAL	14	72.2366714738	0.0135873985168
SRC	42	8.25527141108	0.00349418135417
BLCAP	0	1943.06245545	0.23130691897
NNAT	8	362.448357147	0.0273792029728
KIAA1755	82	1.56827562133	0.00167085588311
BPI	40	12.5705745393	0.00478234012061
LBP	1	13065.0130502	0.199773810001
SNHG17	32	54.300320907	0.0103068717733
SNORA71B	22	291.70419314	0.094348491848
SNORA71A	24	445.471379518	0.044910115014
SNORA71C	26	936.020085134	0.0510161396764
SNORA71D	31	13.0772769816	0.00768173992684
SNHG11	41	31.7034077834	0.00927298683972
SNORA60	44	6.4545222229	0.00576872852766
RALGAPB	67	8.50026642416	0.00419526417534
TOP1	66	7.65566594608	0.00453191665947
PLCG1-AS1	34	7.37361896214	0.00319693584901
PLCG1	37	4.00890769232	0.0051432900799
ZHX3	35	7.97522398571	0.00464170363366
LPIN3	0	19372.2703845	0.221262705892
SRSF6	8	6492167.23422	10.3423627564
L3MBTL1	20	53.1286347714	0.00956108407442
SGK2	31	9.59770642603	0.00810403781649
IFT52	55	2.04347236632	0.00164186035429
MYBL2	30	11.9151137938	0.00584411823391
JPH2	2	4235.12778346	0.0978251692499
OSER1	25	53.3882303314	0.0272424267523
OSER1-AS1	23	16.4280428811	0.00757051780411
GDAP1L1	59	0.897734096274	0.00102376903569
HNF4A-AS1	47	5.37712585937	0.00393764580332
TTPAL	16	45.3550943446	0.0135252942091
SERINC3	64	1456.36548992	0.0735653504817
PKIG	71	3.59494960768	0.00324457745339
ADA	31	18.071982925	0.00824897378572
LINC01260	11	40.4611474074	0.0163330808548
KCNK15-AS1	13	49.0780925803	0.0132464951771
WISP2	20	14.8165921827	0.00879246379092
KCNK15	10	83.3062338063	0.0207426902744
YWHAB	18	1033.63309695	0.114709555223
PABPC1L	42	22.284237458	0.00741893791045
TOMM34	82	6.92512109699	0.00320671225229
STK4-AS1	76	6.69246502079	0.0030854865742
KCNS1	8	138.476501796	0.0257975796364
SLPI	68	3.0519945102	0.00232852111519
MATN4	14	42.1944375931	0.0134344624238
RBPJL	18	19.5289041339	0.010261934889
SDC4	14	27.7880667104	0.0125487138513
SYS1	1	25110.9893106	0.224537623792
SYS1-DBNDD2	1	4662.14658093	0.197575045541
TP53TG5	15	99.9540313586	0.015634800455
DBNDD2	41	4.22404884823	0.00478910121792
PIGT	51	967.625847852	0.0634849541725
WFDC10B	60	0.746156440727	0.00180046360511
WFDC13	65	1.45006196655	0.00128472781926
WFDC3	10	95.8754720095	0.0204934352919
DNTTIP1	12	95.4160643653	0.0185482740418
UBE2C	7	359.843035601	0.028192526482
TNNC2	24	19.4447900441	0.00650169250385
SNX21	28	20.9133377316	0.00940237711675
ACOT8	54	12.6065892157	0.00602999367088
ZSWIM3	52	4.13055694148	0.00578630840609
ZSWIM1	76	100.383385669	0.0157054303848
SPATA25	84	30.3666084559	0.00875250560547
NEURL2	88	0.776117718264	0.00237206469775
CTSA	85	762.341961805	0.0520051635398
ZMYND8	28	13.8417403467	0.00760198316411
SULF2	1	18956.5926928	0.2006731954
PREX1	72	7.52017780037	0.0038233997592
ARFGEF2	19	20.8126825162	0.00983728515554
CSE1L	83	2.64935907348	0.00172437184591
STAU1	1	14057.8395035	0.199266254575
DDX27	0	13347.6862732	0.227660905502
ZNFX1	59	22.9804832032	0.00811759579585
ZFAS1	58	152571.663087	0.551640733782
SNORD12C	59	567.635615274	0.0358724173042
SNORD12B	59	230087.291063	1.1881435806
SNORD12	58	87476.5648393	0.492000324274
PTGIS	39	8.79537002473	0.00619520970915
SNAI1	88	9.37244711061	0.00468676897163
UBE2V1	38	7.174595017	0.00355291534399
TMEM189	78	0.342123489079	0.000361356911113
LINC01273	95	3.44725051354	0.00288545072879
MIR645	36	21.329012583	0.00814947101035
MIR1302-5	5	669.567640481	0.0407656392001
PARD6B	15	17.0196034588	0.0136728923907
BCAS4	47	11.5795829122	0.00523998944966
ZFP64	97	0.687377050617	0.000910848818426
ZNF217	3	373.808314738	0.11347956077
FAM210B	20	2629.13405064	0.0768455324591
AURKA	55	2.68350153239	0.00226975137015
CSTF1	53	20.2238416314	0.00874954160281
CASS4	73	5.12498588983	0.00347591922827
GCNT7	53	10.0204275751	0.00505824570452
FAM209A	56	3.50550388408	0.0025535471016
FAM209B	47	9.94122331489	0.00473657267212
TFAP2C	48	5.85090723818	0.00549933824496
RAE1	7	254.148044834	0.0302042887517
MTRNR2L3	18	13.3474168546	0.0116773708464
RBM38	2	1765.06936779	0.100148805662
PCK1	67	3.73460138818	0.00199029984142
VAPB	99	2.30713035262	0.00342172869815
APCDD1L-AS1	26	22.5139352291	0.00703006850474
CTSZ	79	57.5038500386	0.0137611849207
TUBB1	69	4.00540943338	0.00369634551349
SLMO2	43	794.393004668	0.0549079930659
ZNF831	19	48.7586166448	0.0109209089497
PHACTR3	29	25.9638532812	0.00677304082867
TAF4	54	2.91873645246	0.0045850092203
LSM14B	18	137.750601875	0.0215222228153
SS18L1	2	2181.98726899	0.100361801949
MTG2	42	7.83330033289	0.00446096170942
HRH3	81	1.53139111982	0.00303648226572
OSBPL2	97	3.11925721716	0.00372010115215
ZBTB46	57	2.35375847306	0.00354891190028
ZBTB46-AS1	56	1.29508923534	0.0022006917404
ABHD16B	3	1946.55659049	0.0795942711043
TPD52L2	0	15964.1373593	0.231916835786
DNAJC5	30	18.1462568765	0.00845936430924
UCKL1	93	24.5330514912	0.007409906584
MIR647	80	458.017602662	0.0413374820028
HSPA13	30	360.099378023	0.0295513047719
C21ORF91	94	65.4714312729	0.0107627692305
CHODL	1	14170.1186944	0.198376650554
NCAM2	32	23.0883614956	0.0061962568363
N6AMT1	53	5.82544723882	0.00385298583457
LTN1	53	21.9602024778	0.00610739870177
RWDD2B	62	7.2685308381	0.00555086080283
USP25	59	23.6443579576	0.00922271551822
CCT8	7	7902.35978842	0.214983380885
MAP3K7CL	1	19011.1629307	0.198859823365
GRIK1	88	-0.306841529981	7.16580811309e-05
GRIK1-AS1	93	0.927758187658	0.00103868183254
TIAM1	42	4.92997576946	0.00401196592629
SOD1	55	2474.16736731	0.178012714968
SCAF4	57	4.50224032567	0.0055580011782
HUNK	82	0.951765395046	0.00162601900879
URB1	8	159.279049694	0.0258149919184
SNORA80A	24	14.1982868887	0.00855083214719
URB1-AS1	10	169.937486951	0.0353363169896
EVA1C	7	175.709330251	0.0289054820247
TCP10L	16	48.2204258735	0.0101307622269
SYNJ1	76	8.24591083275	0.00369816850721
PAXBP1-AS1	74	25.9557294536	0.00918911314334
PAXBP1	49	136.897703063	0.0291933356673
C21ORF62-AS1	51	1.82250656759	0.0015687270035
C21ORF62	7	79.8069016724	0.0278688506892
IFNAR1	51	3.6629985519	0.00541658987173
IFNGR2	26	28.9500438871	0.00772869092529
TMEM50B	40	32.940584228	0.00814377827083
DNAJC28	52	4.09286721825	0.00464411891311
GART	59	254.035743463	0.0259030511556
SON	60	1095129.9491	1.52334261909
DONSON	12	18.9248098302	0.0187010081465
CRYZL1	40	22.7645822739	0.00708813962638
ITSN1	38	14.0900880706	0.00748931038817
KCNE2	17	51.2756663059	0.0104954942562
C21ORF140	40	9.92054093668	0.00476522446102
KCNE1	17	48.1116456477	0.0112145873175
PPP1R2P2	45	5.13893396495	0.00338515653687
SETD4	78	3.96782665134	0.00441824000909
CBR1	71	176.624131278	0.0254314023243
CBR3	6	560.510030928	0.0360812251861
CBR3-AS1	17	40.6396460718	0.0107988945394
DOPEY2	23	8.31460041224	0.00944873420746
MORC3	11	202.734567026	0.023249853795
CHAF1B	54	5.87437706779	0.00556216105792
CLDN14	5	469.98180236	0.0395129961016
HLCS	19	44.323380281	0.0107943809249
RIPPLY3	22	44.2216249529	0.00942434021456
PIGP	8	119.955012923	0.0281080738662
TTC3	10	261.363782188	0.0312176976677
KCNJ15	50	11.8249061278	0.00542439150242
ERG	70	2.04253448459	0.00279165043132
LINC00114	41	5.47236866878	0.00258150685871
ETS2	71	7085.50136949	0.129914551753
LCA5L	77	1.21749112733	0.00147552383448
SH3BGR	72	2.52256799292	0.00176500020807
B3GALT5	88	-0.644861511793	0.000422084213745
LINC00323	83	7.19197804487	0.00416102155022
RIPK4	56	5.24383741009	0.00451326737739
PRDM15	55	6.05859317599	0.00318934222337
ABCG1	34	8.08839832343	0.00646069861078
TFF3	64	4.41862583816	0.00274247590885
RSPH1	49	4.85222289667	0.00364455043598
SLC37A1	64	27.3647178264	0.00729503450733
PDE9A	75	7.12369908368	0.00359881986434
WDR4	34	28.0667134952	0.00767280304944
NDUFV3	22	36.6344557146	0.0133989868604
ERVH48-1	1	2001.04797674	0.199656370234
PKNOX1	48	9.20940923619	0.0038346979846
HSF2BP	15	76.584541138	0.0132935327705
H2BFS	80	11.9136261475	0.0047804523602
RRP1B	13	44.5927659863	0.0182215226819
PDXK	95	5.04986522597	0.00350011596568
PWP2	38	24.3202028558	0.00679413906594
C21ORF33	12	600034.058314	1.23218594651
ICOSLG	23	65.9127154475	0.0114193346963
DNMT3L	1	7607.00370496	0.199909347034
AIRE	19	39.0852156948	0.00905476841574
PFKL	33	137.868457461	0.0288848530689
C21ORF2	75	1.83902734563	0.00294556447973
TRPM2-AS	88	1.01951298606	0.00261113557171
LRRC3-AS1	58	0.94053481463	0.000963479224656
LRRC3	60	8.63734295386	0.00565747890908
TSPEAR	82	1.45755832024	0.00239337729376
TSPEAR-AS1	10	64.7314549999	0.0204180203499
TSPEAR-AS2	1	7045.08071865	0.201003589128
KRTAP10-2	37	21.117061496	0.00749869919231
KRTAP10-3	44	6.99789564406	0.00391757448245
UBE2G2	7	166.183465686	0.0475423033852
LINC01424	6	223.765494931	0.0357401823358
SUMO3	24	436.115253699	0.0852244882956
PTTG1IP	72	850.143060963	0.0613642802764
ITGB2	17	72.6658467849	0.0169154766385
ITGB2-AS1	27	25.7021398325	0.00689051396246
LINC01547	6	523.538934455	0.0333279027471
FAM207A	8	204.131744181	0.0243404239482
LINC00163	47	4.01909665071	0.00370892756801
COL18A1-AS1	19	32.5721702305	0.0113127120843
COL18A1	9	152.741341596	0.0219963627941
SLC19A1	75	4.82560680701	0.00412331298134
XKR3	93	1.81014888767	0.00277993926231
GAB4	47	2.19721611998	0.00192389401479
CECR7	21	21.7785425826	0.00754106715869
IL17RA	9	170.56011926	0.0245274136919
CECR2	19	49.3435757581	0.00983962807571
SLC25A18	7	350.952547846	0.0307678332688
ATP6V1E1	77	7.55406008205	0.00355038058723
BCL2L13	85	2.94110327921	0.00343950875943
BID	30	7.59192545101	0.00519637256779
MICAL3	78	2.5586193006	0.0019502760882
MIR648	87	1.84227908293	0.00149923625651
PEX26	4	1462.10302369	0.083862838721
TUBA8	37	9.44949369609	0.00408013674789
USP18	76	1.9092990588	0.00405993302759
DGCR6	52	11.7946939891	0.00896625933542
DGCR5	12	108.972648567	0.0165585774639
TXNRD2	66	2.73058409939	0.00384232838007
COMT	48	7015.64391494	0.129302907234
ARVCF	7	73.3954255545	0.0275777799278
TANGO2	10	122.356744863	0.0178978285812
MIR185	22	7.533842837	0.00948364730414
DGCR8	38	22.8150182927	0.00635212626701
TRMT2A	0	6500.31522087	0.25274791798
RANBP1	2	2680.86434948	0.123119359752
ZDHHC8	13	117.200674487	0.0249128210328
RTN4R	20	30.4519507918	0.00944435097319
MIR1286	39	23.1046148168	0.00707330929363
DGCR6L	31	145.45700121	0.0176258288611
FAM230A	58	2.18040431809	0.0014422489316
GGTLC3	91	3.58885887314	0.00367725690479
ZNF74	17	73.0212425263	0.0164651329338
SCARF2	19	40.1348041527	0.00929851680298
KLHL22	38	7.56236858167	0.00658133457893
MED15	48	8.82303484621	0.0058681450704
POM121L4P	80	6.12686503291	0.00402009319196
TMEM191A	91	9.36001041028	0.00478633316857
MAPK1	79	6.18554862088	0.00500957773844
PPM1F	5	1747.13571011	0.083832136003
TOP3B	35	7.24308251627	0.00513581509211
PRAMENP	96	1.11715595094	0.00199361285124
VPREB1	94	3.03466465258	0.00240214300746
BMS1P20	41	11.8697951177	0.00631285559401
RSPH14	17	51.4273150897	0.00968996699138
GNAZ	55	4.84114642021	0.00438578105033
RAB36	19	12.4425458965	0.0110841913454
BCR	54	15.9109106934	0.00604888305082
CES5AP1	62	6.54093028901	0.00391646289267
ZDHHC8P1	83	3.91028737891	0.00303649703971
IGLL1	11	777.990100366	0.0543430929152
DRICH1	13	18.2348157046	0.0165450755349
GUSBP11	98	-0.411227769133	-0.000267264720189
RGL4	75	76.9760043924	0.0141568974717
ZNF70	93	33.9608574858	0.00788913604504
VPREB3	89	-0.000702156267717	0.0018161588985
C22ORF15	83	1.51980769554	0.00129247681366
CHCHD10	76	21.3424481239	0.00648343169734
MMP11	73	4.23521085944	0.00287001053265
SMARCB1	59	10.5169174278	0.00453843502306
DERL3	5	813.45892276	0.0416702546612
SLC2A11	10	58.146833132	0.0217288648665
MIF-AS1	54	9.38235727425	0.00377470264164
SUSD2	3	1121.82695128	0.0683367539007
GGT5	69	4.17928770337	0.00226397870587
POM121L9P	65	3.79067441579	0.00224490947566
SPECC1L-ADORA2A	46	12.2397308629	0.00634606340021
SPECC1L	24	22.2528105131	0.00611202520768
PIWIL3	6	158.866746829	0.0323693943271
SGSM1	36	18.8969787583	0.00596517359721
LRP5L	95	1.82035263357	0.00259438971829
CRYBB2P1	11	177.60712883	0.0182703414815
ADRBK2	97	0.823060188279	0.00110181565897
ASPHD2	26	8.7631293074	0.00859716013774
HPS4	18	320.343083396	0.0293372091094
SRRD	16	84.8909123664	0.0160953049814
TFIP11	14	66.8404462447	0.0134532655444
TPST2	57	15.1457655676	0.00522292237505
MIR548J	57	2.10834407113	0.00271969207076
CRYBB1	30	22.9472072902	0.00688172127776
CRYBA4	28	17.410600504	0.00892848375246
MIAT	7	60.8423068683	0.0596794362651
MIATNB	2	1770.32131853	0.101934690498
PITPNB	96	1.8299441562	0.00256233357974
TTC28-AS1	98	258.389874072	0.0232314485415
TTC28	79	11.5685412759	0.00476767583363
ZNRF3-AS1	6	430.608813776	0.033692831829
KREMEN1	33	23.3648875062	0.00681146774145
LIF	41	3.24974357384	0.00501979689747
CCM2	23	17.8205960881	0.00845948602875
TBC1D10A	38	15.0865353189	0.00508932911002
SF3A1	68	666.449836808	0.0651307021157
CCDC157	66	4.67144651992	0.00430869707604
RNF215	90	11.8852382587	0.00489580538346
SEC14L2	83	0.0961434717641	0.00106715618917
MTFP1	54	4.32280909397	0.00511020298908
SEC14L3	5	52.8086824645	0.0412604629677
SEC14L4	27	35.4085086382	0.00967166663839
SEC14L6	68	1.41866777282	0.00300780836182
GAL3ST1	62	4.39415774284	0.0023895143807
PES1	43	77.0489215868	0.0190308862397
TCN2	30	22.0379035691	0.00694096835759
SLC35E4	1	14889.6617972	0.20144342281
OSBP2	56	1.82010342893	0.00260710370608
SMTN	71	12.969688961	0.0052009070517
INPP5J	29	19.3416170088	0.007209833667
PLA2G3	9	176.766074464	0.0221511777183
RNF185	7	260.969702326	0.0278154980028
LIMK2	95	2.65752224508	0.00413386573305
PATZ1	94	26.6199467761	0.0155033275539
LINC01521	95	0.939728467073	0.00123157753717
EIF4ENIF1	49	11.3296511626	0.00556687923786
SFI1	53	2.28364011407	0.00143853246541
C22ORF24	2	2019.69232104	0.0988858899364
YWHAH	1	22835.5873142	0.230139697078
RFPL3	84	1.84066464191	0.00396345723097
RFPL3S	69	6.67726531359	0.0034451353995
RTCB	28	87.6493807117	0.0157770257142
FBXO7	32	17594.1956852	0.196412017804
TIMP3	0	21693.0815943	0.222553408717
RBFOX2	87	4.9659723165	0.00370725561188
APOL3	48	16.2004484028	0.00976895532858
APOL4	86	1.7038971162	0.00210455632587
APOL2	55	21.7803623392	0.00754914673337
APOL1	44	24.0076155155	0.00849848712594
MYH9	77	930.648392507	0.047541355817
TXN2	16	382.087231396	0.0304061325164
FOXRED2	33	14.6998265781	0.00582637557068
EIF3D	11	101711.968417	0.501151510385
IFT27	89	29.2288287071	0.00895930581748
NCF4	6	563.472939854	0.0402770414207
CSF2RB	46	88.8000146418	0.0531995038637
RAC2	76	2402.5401299	0.0699729564539
CYTH4	40	31.646428473	0.00860067565063
MFNG	30	102.923967681	0.0541640497681
CARD10	63	6.10234114201	0.0032430896073
GGA1	74	38.3963837856	0.00833606412593
SH3BP1	43	15.0433445208	0.00516869983267
PDXP	23	9.10564674125	0.00869916897323
LGALS1	6	2795.5146514	0.0853747499287
NOL12	3	1050.89039857	0.0705851201581
TRIOBP	14	51.0145593704	0.013414031806
SOX10	80	1.77165060591	0.00186984475499
PICK1	10	123.100087395	0.0208921923674
SLC16A8	17	30.3618446342	0.0108501164165
BAIAP2L2	45	14.6344382469	0.00636166975936
APOBEC3G	90	10.1336929675	0.00908923453266
APOBEC3H	70	5.09837093852	0.00341669800768
CBX7	12	17.4950966061	0.0180204080267
PDGFB	74	5.62458590198	0.00320103155959
FAM83F	42	7.80900922483	0.00353965004033
ADSL	3	2009.69603643	0.0840634245905
SGSM3	20	71.40937234	0.0118679475042
MKL1	1	16597.0321726	0.19839057273
MCHR1	0	2725.01628476	0.219677041613
SLC25A17	71	1.12622875876	0.00186017952259
ST13	33	2367.45765358	0.221304288801
XPNPEP3	35	28.1084923697	0.00755529429309
DNAJB7	28	26.1635745209	0.009297197316
RBX1	21	48.0081919539	0.00978546781593
RANGAP1	98	4.33334309976	0.00406593688169
TEF	35	12.4520701693	0.0056076219264
TOB2	46	263.346878995	0.0311357460941
PHF5A	68	31.4455782761	0.00762742017271
ACO2	66	6.99177254334	0.00488532107331
DESI1	76	3.83249100915	0.00372473028212
XRCC6	78	671.565966613	0.0482905364844
NHP2L1	9	1271.90906281	0.0532999251596
C22ORF46	9	284.490597641	0.0251993330672
MEI1	0	21394.0860641	0.222248514061
MIR33A	39	10.9243966505	0.00437516711003
SHISA8	22	31.9573865372	0.00776558461979
TNFRSF13C	11	185.530410194	0.0194317904654
CENPM	8	84.3453428652	0.0254633740859
LINC00634	12	63.5722799079	0.0163250131875
