Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
IRX6 SIRNA T47D HUMAN GSE79586 RNASEQ DOWN	2/505	0.17481214119403385	0.4489054653595868	0	0	2.76441351888668	4.821257043404094	CREBBP;CLTC
TCF21 SIRNA HCASMC HUMAN GSE44461 RNASEQ DOWN	2/506	0.17534937388465657	0.4489054653595868	0	0	2.758786848072562	4.802978582630908	CLTC;ACTN4
CDX2 KO MOUSE GSE12999 CREEDSID GENE 773 UP	2/507	0.17588689720382292	0.4489054653595868	0	0	2.753182461103253	4.784794674204916	CLTC;ACTN4
AHR KO MOUSE GSE48130 CREEDSID GENE 1464 UP	1/129	0.1765624599692897	0.4489054653595868	0	0	5.345366379310345	9.269296054674214	SEPT9
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 2187 UP	1/130	0.1778056329710841	0.4489054653595868	0	0	5.303662122427158	9.159765377794972	LAMC3
HES1 OE MOUSE GSE54622 CREEDSID GENE 2771 DOWN	1/130	0.1778056329710841	0.4489054653595868	0	0	5.303662122427158	9.159765377794972	SEPT9
TSHZ3 SIRNA MCF7 HUMAN GSE79586 RNASEQ DOWN	1/130	0.1778056329710841	0.4489054653595868	0	0	5.303662122427158	9.159765377794972	PFDN4
SOX5 OE FETALCORTEX HUMAN GSE89057 RNASEQ UP	2/511	0.1780398574452117	0.4489054653595868	0	0	2.7309851248947514	4.712991668136644	CREBBP;GIGYF2
IRX6 SIRNA BT549 HUMAN GSE79586 RNASEQ DOWN	1/131	0.17904699159160314	0.4489054653595868	0	0	5.262599469496021	9.052234105349967	ACTN4
GATA3 OE MOUSE GSE12999 CREEDSID GENE 2531 DOWN	2/514	0.17965753279438745	0.4489054653595868	0	0	2.714564732142857	4.660100973938088	CLTC;ACTN4
HOXA11 SIRNA MCF7 HUMAN GSE79586 RNASEQ UP	2/515	0.18019731034342873	0.4489054653595868	0	0	2.7091339459760513	4.642650590993872	SEPT9;ACTN4
FOXO1 KD MOUSE GSE6623 CREEDSID GENE 504 DOWN	1/141	0.19136134709440114	0.4489054653595868	0	0	4.884236453201971	8.07653319521709	KMT2A
GATA6 OE HESC HUMAN GSE69322 KSRMEDIA RNASEQ UP	1/144	0.1950207027500213	0.4489054653595868	0	0	4.781046539667229	7.8153356133463845	SEPT9
POU4F1 KO MOUSE GSE19997 CREEDSID GENE 2947 DOWN	1/148	0.19987495053362248	0.4489054653595868	0	0	4.650011728829463	7.486813486371484	SEPT5
TAL1 OE HESC HUMAN GSE57395 RNASEQ UP	2/553	0.20089380754084588	0.4489054653595868	0	0	2.5173710137412497	4.040327187396446	SEPT9;ACTN4
HNF1A OE LNCAP HUMAN GSE85556 RNASEQ DOWN	2/554	0.20144283789815068	0.4489054653595868	0	0	2.51268115942029	4.025942434693036	ACTN4;MLLT6
ZIC3 OE HUVEC HUMAN GSE79306 RNASEQ UP	1/153	0.20590297871009547	0.4489054653595868	0	0	4.495916515426497	7.105122556571242	CLTC
TOX4 SIRNA HCT116 HUMAN GSE56788 RNASEQ DOWN	1/154	0.20710330503717117	0.4489054653595868	0	0	4.466306062654947	7.032366614617934	ACTN4
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 964 UP	1/155	0.2083018774030301	0.4489054653595868	0	0	4.437080161218092	6.9607445684533715	LAMC3
NR4A2 OE HUMAN GSE58475 CREEDSID GENE 1431 UP	1/160	0.21426851603620314	0.4489054653595868	0	0	4.29646497505964	6.61881300609656	MLLT11
DLX5 OE MOUSE GSE22381 CREEDSID GENE 372 DOWN	1/164	0.21901050688197873	0.4489054653595868	0	0	4.190184049079755	6.3633625572259955	MYO1F
RELA KD HUMAN GSE1676 CREEDSID GENE 1787 DOWN	1/164	0.21901050688197873	0.4489054653595868	0	0	4.190184049079755	6.3633625572259955	SEPT2
PBX1 OE MOUSE GSE22313 CREEDSID GENE 2627 DOWN	1/167	0.2225488329818604	0.4489054653595868	0	0	4.11383464894059	6.181483846500387	MYH11
ATF2 KO MOUSE GSE9328 CREEDSID GENE 2544 UP	1/168	0.22372482760236873	0.4489054653595868	0	0	4.088994424943217	6.1226084945342665	ACER1
TWIST1 OE MOUSE GSE50002 CREEDSID GENE 1076 DOWN	1/170	0.22607166041453075	0.4489054653595868	0	0	4.040195878392165	6.007380376114533	LAMC3
DDIT3 MUT MOUSE GSE2082 CREEDSID GENE 899 DOWN	1/174	0.23074476795617313	0.4489054653595868	0	0	3.9459836555710583	5.786560425251395	CLTA
ZNF253 SIRNA MCF7 HUMAN GSE79586 RNASEQ UP	1/177	0.2342316864153678	0.4489054653595868	0	0	3.8781347962382444	5.628897577620567	CLTC
NFE2L1 KO MOUSE GSE867 CREEDSID GENE 893 DOWN	1/178	0.23539059356518305	0.4489054653595868	0	0	3.8560296123124878	5.577781709378128	CLTA
ADNP DEFICIENCY  NULL MUTATION MOUSE GSE4068 CREEDSID GENE 719 UP	1/180	0.23770332374000389	0.4489054653595868	0	0	3.812560200346754	5.477626943599837	CLTC
IRF9 OE HUMAN GSE50002 CREEDSID GENE 1659 UP	1/180	0.23770332374000389	0.4489054653595868	0	0	3.812560200346754	5.477626943599837	LAMC3
NFE2L2 KD HUMAN GSE38332 CREEDSID GENE 2212 DOWN	1/181	0.2388571515483527	0.4489054653595868	0	0	3.7911877394636013	5.428562288226419	MLLT11
NR1I3 KO MOUSE GSE40120 CREEDSID GENE 3054 DOWN	1/182	0.24000929105793992	0.4489054653595868	0	0	3.770051438369213	5.380156123099872	CLTA
TSHZ3 SIRNA MDAMB231 HUMAN GSE79586 RNASEQ DOWN	1/184	0.24230851457008815	0.4489054653595868	0	0	3.728471829658941	5.285271048697871	ACTN4
NFYC KD MOUSE GSE56838 CREEDSID GENE 1343 DOWN	1/186	0.24460101339962925	0.4489054653595868	0	0	3.6877912395153776	5.1928780925906155	MYO1F
RAG1 KO MOUSE GSE6858 CREEDSID GENE 1240 DOWN	1/186	0.24460101339962925	0.4489054653595868	0	0	3.6877912395153776	5.1928780925906155	MYO1F
ETS1 SHRNA DU145 HUMAN GSE59020 RNASEQ DOWN	1/186	0.24460101339962925	0.4489054653595868	0	0	3.6877912395153776	5.1928780925906155	FNBP1
FOXA2 KD DEC HUMAN GSE44875 RNASEQ UP	1/187	0.24574474694857856	0.4489054653595868	0	0	3.6677790137189468	5.1475880878742695	ACTN4
HNF1A KO MOUSE GSE23040 CREEDSID GENE 2995 UP	1/190	0.2491659126918166	0.4489054653595868	0	0	3.60901295384054	5.0152153658758865	ACER1
HSF1 KD HUMAN GSE3697 CREEDSID GENE 2093 UP	1/191	0.25030296418298886	0.4489054653595868	0	0	3.5898366606170597	4.972222586114594	SEPT9
ARID3A KD MOUSE GSE56853 CREEDSID GENE 1337 DOWN	1/192	0.25143835105253676	0.4489054653595868	0	0	3.570861166275501	4.929778966484762	AFF4
XBP1 KO MOUSE GSE40273 CREEDSID GENE 1060 UP	1/194	0.253704140329371	0.4489054653595868	0	0	3.5335000893335717	4.846500994573908	ACTN4
MSGN1 OE MOUSE GSE29848 CREEDSID GENE 1629 UP	1/195	0.25483454741138867	0.4489054653595868	0	0	3.515108425168859	4.805648067449765	PFDN4
MBD1 KO MOUSE GSE52547 CREEDSID GENE 2835 DOWN	1/195	0.25483454741138867	0.4489054653595868	0	0	3.515108425168859	4.805648067449765	SEPT5
CEBPG KO MOUSE GSE47777 CREEDSID GENE 3104 DOWN	1/197	0.25709039830181823	0.4489054653595868	0	0	3.4788881069669246	4.725469425364806	SEPT5
PPARG OE MOUSE GSE2192 CREEDSID GENE 863 DOWN	1/197	0.25709039830181823	0.4489054653595868	0	0	3.4788881069669246	4.725469425364806	SEPT9
GLI1 SIRNA HCT116 HUMAN GSE57871 8HR RNASEQ DOWN	1/198	0.2582158467438044	0.4489054653595868	0	0	3.4610537370908454	4.686126340024527	SEPT9
REST KD MOUSE GSE28141 CREEDSID GENE 1331 DOWN	1/200	0.2604618012849767	0.4489054653595868	0	0	3.425922717033443	4.608890626901229	SEPT9
MYC HYPERACTIVE HMEC HUMAN GSE66182 RNASEQ UP	1/201	0.2615823120745377	0.4489054653595868	0	0	3.4086206896551725	4.57098173760038	PDS5A
FLI1 EWSFUSION EXPRESSION HUMAN GSE1822 CREEDSID GENE 1187 DOWN	1/201	0.2615823120745377	0.4489054653595868	0	0	3.4086206896551725	4.57098173760038	SEPT2
NFYA SIRNA HCT116 HUMAN GSE56788 RNASEQ DOWN	1/201	0.2615823120745377	0.4489054653595868	0	0	3.4086206896551725	4.57098173760038	ACTN4
ZFP42 KD MOUSE GSE9978 CREEDSID GENE 1335 DOWN	1/202	0.26270118160966943	0.4489054653595868	0	0	3.3914908217533024	4.53353494418687	SEPT9
HOXA11 SIRNA MDAMB231 HUMAN GSE79586 RNASEQ DOWN	1/202	0.26270118160966943	0.4489054653595868	0	0	3.3914908217533024	4.53353494418687	ACTN4
TP53 KD HUMAN GSE1676 CREEDSID GENE 1784 DOWN	1/203	0.2638184122405329	0.4489054653595868	0	0	3.374530556503926	4.496542545859288	ACTN4
IRF9 OE HUMAN GSE50002 CREEDSID GENE 1661 UP	1/205	0.26604796604728254	0.4489054653595868	0	0	3.341108857336038	4.423890948661195	LAMC3
NFYA KD MOUSE GSE56838 CREEDSID GENE 1341 UP	1/205	0.26604796604728254	0.4489054653595868	0	0	3.341108857336038	4.423890948661195	CREBBP
ARID3B KO MOUSE GSE62069 CREEDSID GENE 2591 DOWN	1/205	0.26604796604728254	0.4489054653595868	0	0	3.341108857336038	4.423890948661195	LAMC3
GTF2I KO MOUSE GSE48790 CREEDSID GENE 1452 UP	1/206	0.2671602938179036	0.4489054653595868	0	0	3.3246425567703954	4.388217152440667	TET1
VDR KO MOUSE GSE2421 CREEDSID GENE 1151 UP	1/206	0.2671602938179036	0.4489054653595868	0	0	3.3246425567703954	4.388217152440667	CLTA
PPARG DEFICIENCY MOUSE GSE23421 CREEDSID GENE 1231 DOWN	1/206	0.2671602938179036	0.4489054653595868	0	0	3.3246425567703954	4.388217152440667	ACER1
BNC2 SIRNA BT549 HUMAN GSE79586 RNASEQ DOWN	1/206	0.2671602938179036	0.4489054653595868	0	0	3.3246425567703954	4.388217152440667	ACTN4
OVOL2 OE PC3 HUMAN GSE48230 RNASEQ UP	1/207	0.26827099192974324	0.4489054653595868	0	0	3.3083361232005357	4.352968547773864	KMT2A
SATB1 KO MOUSE GSE17490 CREEDSID GENE 2215 DOWN	1/207	0.26827099192974324	0.4489054653595868	0	0	3.3083361232005357	4.352968547773864	ELL
EHF KD CALU3 HUMAN GSE63397 RNASEQ DOWN	1/207	0.26827099192974324	0.4489054653595868	0	0	3.3083361232005357	4.352968547773864	ACTN4
ZFX KO MOUSE GSE7069 CREEDSID GENE 177 DOWN	1/208	0.2693800627271472	0.4489054653595868	0	0	3.2921872397134764	4.31813821246098	TET1
TWIST1 OE MOUSE GSE50002 CREEDSID GENE 3025 UP	1/209	0.27048750843	0.4489054653595868	0	0	3.276193633952255	4.283719369756628	MKL1
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 1261 UP	1/209	0.27048750843	0.4489054653595868	0	0	3.276193633952255	4.283719369756628	LAMC3
E2F4 KO MOUSE GSE11039 CREEDSID GENE 1167 UP	1/210	0.27159333139843245	0.4489054653595868	0	0	3.2603530770499916	4.249705381475953	CLTA
MYB KO MOUSE GSE19528 CREEDSID GENE 2197 UP	1/210	0.27159333139843245	0.4489054653595868	0	0	3.2603530770499916	4.249705381475953	SEPT9
CREM KO MOUSE GSE29592 CREEDSID GENE 2558 DOWN	1/210	0.27159333139843245	0.4489054653595868	0	0	3.2603530770499916	4.249705381475953	DCP1A
MTF2 KD MOUSE GSE16364 CREEDSID GENE 1355 UP	1/213	0.2749010867112643	0.4489054653595868	0	0	3.2137280416395577	4.150028201504268	TET1
CHD1 KO 22RV1 HUMAN GSE84610 RNASEQ DOWN	1/213	0.2749010867112643	0.4489054653595868	0	0	3.2137280416395577	4.150028201504268	CLTC
ARX KO MOUSE GSE12609 CREEDSID GENE 27 UP	1/216	0.27819431969350883	0.4489054653595868	0	0	3.1684041700080194	4.053768512915731	MLLT11
PGR KO MOUSE GSE39920 CREEDSID GENE 3080 DOWN	1/216	0.27819431969350883	0.4489054653595868	0	0	3.1684041700080194	4.053768512915731	MYH11
STAT1 KD HUMAN GSE44652 CREEDSID GENE 186 UP	1/217	0.2792888475023666	0.4489054653595868	0	0	3.1535759897828863	4.022413727768945	CLTC
MYC OE U2OS HUMAN GSE59819 RNASEQ UP	1/217	0.2792888475023666	0.4489054653595868	0	0	3.1535759897828863	4.022413727768945	CLTC
MYC OE U2OS HUMAN GSE66789 RNASEQ UP	1/217	0.2792888475023666	0.4489054653595868	0	0	3.1535759897828863	4.022413727768945	CLTC
EZH2 SIRNA HUVEC HUMAN GSE87534 RNASEQ DOWN	1/217	0.2792888475023666	0.4489054653595868	0	0	3.1535759897828863	4.022413727768945	ACTN4
IRF4 KD HUMAN GSE22036 CREEDSID GENE 2601 DOWN	1/218	0.280381770826975	0.4489054653595868	0	0	3.1388844748132847	3.9914153456413297	PFDN4
IKZF3 MUT MOUSE GSE12356 CREEDSID GENE 599 UP	1/219	0.28147309195502535	0.4489054653595868	0	0	3.124327744384688	3.960767844335918	KMT2A
SRF MUT MOUSE GSE3181 CREEDSID GENE 851 DOWN	1/219	0.28147309195502535	0.4489054653595868	0	0	3.124327744384688	3.960767844335918	ACTN4
MYC ACTIVATION MOUSE GSE4356 CREEDSID GENE 751 DOWN	1/219	0.28147309195502535	0.4489054653595868	0	0	3.124327744384688	3.960767844335918	SEPT5
DOT1L DELETION MOUSE GSE25911 CREEDSID GENE 455 UP	1/220	0.2825628131597208	0.4489054653595868	0	0	3.1099039521335223	3.9304658110309583	CLTA
IRF9 OE HUMAN GSE50002 CREEDSID GENE 1657 UP	1/220	0.2825628131597208	0.4489054653595868	0	0	3.1099039521335223	3.9304658110309583	MKL1
NR1I3 KO MOUSE GSE40120 CREEDSID GENE 3067 DOWN	1/220	0.2825628131597208	0.4489054653595868	0	0	3.1099039521335223	3.9304658110309583	SEPT9
XBP1 KO MOUSE GSE52857 CREEDSID GENE 2766 DOWN	1/220	0.2825628131597208	0.4489054653595868	0	0	3.1099039521335223	3.9304658110309583	MLLT11
TET2 KO MOUSE GSE27816 CREEDSID GENE 3127 UP	1/221	0.283650936655944	0.4489054653595868	0	0	3.095611285266458	3.900503940118756	CLTA
TP53 SIRNA HESC HUMAN GSE76023 RNASEQ DOWN	1/221	0.283650936655944	0.4489054653595868	0	0	3.095611285266458	3.900503940118756	CLTC
IRF9 OE HUMAN GSE50002 CREEDSID GENE 1654 UP	1/222	0.2847374647823179	0.4489054653595868	0	0	3.081447963800905	3.8708770286509653	MKL1
MITF KD 501MEL HUMAN GSE61966 RNASEQ DOWN	1/222	0.2847374647823179	0.4489054653595868	0	0	3.081447963800905	3.8708770286509653	SEPT9
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 960 UP	1/223	0.2858223997380623	0.4489054653595868	0	0	3.067412239826033	3.8415799767337413	MYO1F
IRF4 KO MOUSE GSE40726 CREEDSID GENE 1527 DOWN	1/223	0.2858223997380623	0.4489054653595868	0	0	3.067412239826033	3.8415799767337413	MYO1F
TRPS1 MUTATION MOUSE GSE33766 CREEDSID GENE 621 UP	1/224	0.28690574380365197	0.4489054653595868	0	0	3.0535023967836707	3.812607782701138	TCF12
PAX3 KNOCKIN MOUSE GSE11400 CREEDSID GENE 625 UP	1/224	0.28690574380365197	0.4489054653595868	0	0	3.0535023967836707	3.812607782701138	TCF12
IKZF1 MUT MOUSE GSE2501 CREEDSID GENE 1730 DOWN	1/224	0.28690574380365197	0.4489054653595868	0	0	3.0535023967836707	3.812607782701138	SEPT9
MYC OE MOUSE GSE38304 CREEDSID GENE 1846 DOWN	1/226	0.2890676682797404	0.4489054653595868	0	0	3.0260536398467432	3.75561844433175	KMT2A
ADARB1 KD HUVEC HUMAN GSE60217 RNASEQ DOWN	1/226	0.2890676682797404	0.4489054653595868	0	0	3.0260536398467432	3.75561844433175	AFF4
RC3H1 SIRNA HEK293 HUMAN GSE68611 RNASEQ DOWN	1/227	0.290146253169286	0.4489054653595868	0	0	3.0125114433933478	3.727591772303024	KMT2A
LEF1 KD HUMAN GSE42637 CREEDSID GENE 1775 DOWN	1/228	0.29122325614433653	0.4489054653595868	0	0	2.999088561446149	3.6998708982092623	SEPT9
MYC OE MOUSE GSE10954 CREEDSID GENE 184 DOWN	1/229	0.2922986794867362	0.4489054653595868	0	0	2.985783424077435	3.6724512820110258	ACTN4
PRDM16 DEPLETION MOUSE GSE35011 CREEDSID GENE 487 UP	1/230	0.2933725253431161	0.4489054653595868	0	0	2.97259448878181	3.6453284710191713	ACTN4
ZBTB20 DEFICIENCY MOUSE GSE19513 CREEDSID GENE 544 UP	1/230	0.2933725253431161	0.4489054653595868	0	0	2.97259448878181	3.6453284710191713	MLLT11
SUZ12 KD HEK293 HUMAN GSE50177 RNASEQ UP	1/230	0.2933725253431161	0.4489054653595868	0	0	2.97259448878181	3.6453284710191713	ACTN4
ESR1 KO MOUSE GSE53812 CREEDSID GENE 2898 DOWN	1/230	0.2933725253431161	0.4489054653595868	0	0	2.97259448878181	3.6453284710191713	ACTN4
EBF1 OE MOUSE GSE2192 CREEDSID GENE 857 UP	1/231	0.2944447961037839	0.4489054653595868	0	0	2.95952023988006	3.6184980940472307	MKL1
NFYB KD MOUSE GSE56838 CREEDSID GENE 1342 UP	1/231	0.2944447961037839	0.4489054653595868	0	0	2.95952023988006	3.6184980940472307	CEP170B
STAT1 KO MOUSE GSE38375 CREEDSID GENE 2476 UP	1/232	0.2955154938047619	0.4489054653595868	0	0	2.9465591879384982	3.5919558655424773	MKL1
IRF9 OE HUMAN GSE50002 CREEDSID GENE 1662 DOWN	1/232	0.2955154938047619	0.4489054653595868	0	0	2.9465591879384982	3.5919558655424773	MLLT11
ZNF143 SIRNA MCF7 HUMAN GSE76453 RNASEQ DOWN	1/233	0.2965846208507777	0.4489054653595868	0	0	2.933709869203329	3.565697576414808	CLTC
DOT1L INHIBITION HUMAN GSE29828 CREEDSID GENE 1239 UP	1/234	0.29765217935519117	0.4489054653595868	0	0	2.9209708450495784	3.5397190988336718	MYO1F
NFE2L2 KO MOUSE GSE18344 CREEDSID GENE 1263 UP	1/234	0.29765217935519117	0.4489054653595868	0	0	2.9209708450495784	3.5397190988336718	LAMC3
KMT2A CHROMTRANSLOC HUMAN GSE15013 CREEDSID GENE 1506 UP	1/234	0.29765217935519117	0.4489054653595868	0	0	2.9209708450495784	3.5397190988336718	EPS15
AHR KO MOUSE GSE44715 CREEDSID GENE 1466 DOWN	1/236	0.2997825997272757	0.4489054653595868	0	0	2.8958180484225973	3.4885854427489353	ELL
FOXP1 KD HUMAN GSE51382 CREEDSID GENE 1435 UP	1/237	0.30084546605902573	0.4489054653595868	0	0	2.8834015195791936	3.4634223821733587	CLTC
IRF8 KO MOUSE GSE39228 CREEDSID GENE 2195 UP	1/237	0.30084546605902573	0.4489054653595868	0	0	2.8834015195791936	3.4634223821733587	SEPT5
NFE2L2 MUT MOUSE GSE35160 CREEDSID GENE 624 DOWN	1/237	0.30084546605902573	0.4489054653595868	0	0	2.8834015195791936	3.4634223821733587	CLTC
CEBPA KO MOUSE GSE61468 CREEDSID GENE 1476 UP	1/238	0.30190677271547817	0.4489054653595868	0	0	2.871089771569911	3.4385233662559114	AFF4
PAX3 KD HUMAN GSE16249 CREEDSID GENE 2757 UP	1/238	0.30190677271547817	0.4489054653595868	0	0	2.871089771569911	3.4385233662559114	ACTN4
DLX5 DEFICIENCY MOUSE GSE22381 CREEDSID GENE 382 UP	1/239	0.3029665219521898	0.4489054653595868	0	0	2.858881483627934	3.4138846317300957	SEPT5
PDX1 KO MOUSE GSE29048 CREEDSID GENE 387 UP	1/239	0.3029665219521898	0.4489054653595868	0	0	2.858881483627934	3.4138846317300957	ACER1
KLF7 KO MOUSE GSE3595 CREEDSID GENE 95 DOWN	1/239	0.3029665219521898	0.4489054653595868	0	0	2.858881483627934	3.4138846317300957	MLLT11
NRL DEFICIENCY MOUSE GSE4051 CREEDSID GENE 266 UP	1/240	0.30402471597667174	0.4489054653595868	0	0	2.846775357091329	3.3895024841508117	CEP170B
NEUROG3 OE MOUSE GSE3653 CREEDSID GENE 1664 UP	1/240	0.30402471597667174	0.4489054653595868	0	0	2.846775357091329	3.3895024841508117	MLLT11
RELA KD HUMAN GSE50588 CREEDSID GENE 2819 UP	1/240	0.30402471597667174	0.4489054653595868	0	0	2.846775357091329	3.3895024841508117	AKAP13
FOXP2 OE SHSY5Y HUMAN GSE100291 RNASEQ DOWN	1/240	0.30402471597667174	0.4489054653595868	0	0	2.846775357091329	3.3895024841508117	ACTN4
KLF7 KO MOUSE GSE3595 CREEDSID GENE 95 UP	1/241	0.3050813569868761	0.4489054653595868	0	0	2.8347701149425286	3.3653732960059792	CEP170B
PLAGL2 DEFICIENCY MOUSE GSE9123 CREEDSID GENE 166 UP	1/242	0.30613644717280913	0.4489054653595868	0	0	2.822864501359279	3.341493505224695	SEPT5
GFI1B KO MOUSE GSE20655 CREEDSID GENE 3013 UP	1/242	0.30613644717280913	0.4489054653595868	0	0	2.822864501359279	3.341493505224695	AFF4
REST SIRNA MDAMB231 HUMAN GSE63609 RNASEQ DOWN	1/242	0.30613644717280913	0.4489054653595868	0	0	2.822864501359279	3.341493505224695	CLTC
SOX7 OE HUMAN GSE10809 CREEDSID GENE 150 UP	1/243	0.30718998874750914	0.4489054653595868	0	0	2.811057281276717	3.3178596134557687	CLTC
IRF4 KO MOUSE GSE51932 CREEDSID GENE 2774 DOWN	1/243	0.30718998874750914	0.4489054653595868	0	0	2.811057281276717	3.3178596134557687	CLTC
POU2AF1 OE MOUSE GSE12421 CREEDSID GENE 2313 DOWN	1/244	0.30824198390949503	0.4489054653595868	0	0	2.799347239960267	3.294468185018778	FNBP1
ELK1 KD HUMAN GSE34589 CREEDSID GENE 2865 UP	1/245	0.309292434795214	0.4489054653595868	0	0	2.7877331825890335	3.2713158459655944	EPS15
HSF1 KD HUMAN GSE3697 CREEDSID GENE 780 DOWN	1/245	0.309292434795214	0.4489054653595868	0	0	2.7877331825890335	3.2713158459655944	MLLT11
MECP2 KO MOUSE GSE8720 CREEDSID GENE 2414 DOWN	1/245	0.309292434795214	0.4489054653595868	0	0	2.7877331825890335	3.2713158459655944	KMT2A
SOX7 OE MOUSE GSE10809 CREEDSID GENE 1004 UP	1/246	0.3103413436693897	0.4489054653595868	0	0	2.7762139338494016	3.2483992810296334	CLTC
ZBTB7A KO MOUSE GSE41839 CREEDSID GENE 2380 DOWN	1/246	0.3103413436693897	0.4489054653595868	0	0	2.7762139338494016	3.2483992810296334	SEPT5
NR1I3 KO MOUSE GSE40120 CREEDSID GENE 3055 UP	1/247	0.31138871266299256	0.4489054653595868	0	0	2.7647883375385476	3.2257152347026716	ELL
VAX2 KO MOUSE GSE19626 CREEDSID GENE 2369 UP	1/247	0.31138871266299256	0.4489054653595868	0	0	2.7647883375385476	3.2257152347026716	VAV1
FOXD3 OE MOUSE GSE58960 CREEDSID GENE 1415 UP	1/247	0.31138871266299256	0.4489054653595868	0	0	2.7647883375385476	3.2257152347026716	PFDN4
NFYB KD MOUSE GSE56838 CREEDSID GENE 1342 DOWN	1/247	0.31138871266299256	0.4489054653595868	0	0	2.7647883375385476	3.2257152347026716	MYO1F
BATF KO MOUSE GSE54215 CREEDSID GENE 1523 UP	1/248	0.31243454402343807	0.4489054653595868	0	0	2.7534552561775794	3.20326050772512	SEPT9
LHX1 KO MOUSE GSE7257 CREEDSID GENE 325 DOWN	1/248	0.31243454402343807	0.4489054653595868	0	0	2.7534552561775794	3.20326050772512	PFDN4
POU1F1 OE HUMAN GSE64101 CREEDSID GENE 2931 DOWN	1/248	0.31243454402343807	0.4489054653595868	0	0	2.7534552561775794	3.20326050772512	PFDN4
POU2AF1 OE MOUSE GSE12421 CREEDSID GENE 2313 UP	1/249	0.3134788398667338	0.4489054653595868	0	0	2.742213570634038	3.1810319580645494	MYH11
SOX2 DEFICIENCY HUMAN GSE42937 CREEDSID GENE 347 DOWN	1/249	0.3134788398667338	0.4489054653595868	0	0	2.742213570634038	3.1810319580645494	PFDN4
TFAP2C KO MOUSE GSE45941 CREEDSID GENE 1490 UP	1/250	0.3145216023725099	0.4489054653595868	0	0	2.7310621797534966	3.159026497982408	MYO1F
CEBPA KD MOUSE GSE55760 CREEDSID GENE 2883 UP	1/250	0.3145216023725099	0.4489054653595868	0	0	2.7310621797534966	3.159026497982408	MYO1F
AIRE KO MOUSE GSE85 CREEDSID GENE 881 UP	1/250	0.3145216023725099	0.4489054653595868	0	0	2.7310621797534966	3.159026497982408	EPS15
MEF2A KD MOUSE GSE47150 CREEDSID GENE 957 UP	1/250	0.3145216023725099	0.4489054653595868	0	0	2.7310621797534966	3.159026497982408	SEPT5
DOT1L DELETION MOUSE GSE25911 CREEDSID GENE 454 DOWN	1/250	0.3145216023725099	0.4489054653595868	0	0	2.7310621797534966	3.159026497982408	AKAP13
KMT2A KO MOUSE GSE24964 CREEDSID GENE 3008 UP	1/252	0.3166025361488444	0.4489054653595868	0	0	2.7090259651050967	3.1156727624395613	ACTN4
ESR1 MUT HUMAN GSE1045 CREEDSID GENE 1193 UP	1/252	0.3166025361488444	0.4489054653595868	0	0	2.7090259651050967	3.1156727624395613	SEPT2
DOT1L DELETION MOUSE GSE25911 CREEDSID GENE 454 UP	1/252	0.3166025361488444	0.4489054653595868	0	0	2.7090259651050967	3.1156727624395613	CLTA
TET2 KO MOUSE GSE27816 CREEDSID GENE 457 UP	1/253	0.3176407117328244	0.4489054653595868	0	0	2.6981390257252325	3.0943185758579625	CLTA
DOT1L DELETION MOUSE GSE25911 CREEDSID GENE 453 UP	1/253	0.3176407117328244	0.4489054653595868	0	0	2.6981390257252325	3.0943185758579625	PFDN4
NR1I3 KO MOUSE GSE40120 CREEDSID GENE 3055 DOWN	1/253	0.3176407117328244	0.4489054653595868	0	0	2.6981390257252325	3.0943185758579625	SEPT9
NFKB2 KD HUMAN GSE50588 CREEDSID GENE 2806 DOWN	1/253	0.3176407117328244	0.4489054653595868	0	0	2.6981390257252325	3.0943185758579625	AFF4
POU2AF1 MUT MOUSE GSE12356 CREEDSID GENE 598 DOWN	1/253	0.3176407117328244	0.4489054653595868	0	0	2.6981390257252325	3.0943185758579625	CLTA
IRF9 OE HUMAN GSE50002 CREEDSID GENE 1661 DOWN	1/254	0.3186773627268108	0.4489054653595868	0	0	2.6873381491072648	3.0731756533859884	MLLT11
KLF10 SIRNA PANC1 HUMAN GSE90566 RNASEQ DOWN	1/254	0.3186773627268108	0.4489054653595868	0	0	2.6873381491072648	3.0731756533859884	ACTN4
HSF1 KD HUMAN GSE3697 CREEDSID GENE 784 UP	1/255	0.31971249118857414	0.4489054653595868	0	0	2.6766223187618787	3.052241165696676	GIGYF2
DOT1L DELETION MOUSE GSE25911 CREEDSID GENE 453 DOWN	1/255	0.31971249118857414	0.4489054653595868	0	0	2.6766223187618787	3.052241165696676	CLTA
ZEB2 SHRNA H1 HUMAN GSE69618 DAY10 RNASEQ DOWN	1/256	0.3207460993498676	0.4489054653595868	0	0	2.6659905341446923	3.031512330272311	TET1
SOX2 KO HUMAN GSE59234 CREEDSID GENE 2956 DOWN	1/257	0.3217781893185005	0.4489054653595868	0	0	2.6554418103448274	3.0109864129122434	TET1
JUN KO MOUSE GSE27028 CREEDSID GENE 321 DOWN	1/257	0.3217781893185005	0.4489054653595868	0	0	2.6554418103448274	3.0109864129122434	CEP170B
