Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PU.1 20176806 ChIP-Seq MACROPHAGES Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	FNBP1;CLTC;TET1
CEBPB 21427703 ChIP-Seq 3T3-L1 Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	ELL;MKL1;CASC5
CEBPB 24764292 ChIP-Seq MC3T3 Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	ELL;FNBP1;TET1
JUN 26020271 ChIP-Seq SMOOTH MUSCLE Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	AKAP13;FNBP1;MKL1
MNX1 26342078 ChIP-Seq MIN6-4N Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	ACER1;LAMC3;MLLT6
KLF5 20875108 ChIP-Seq MESCs Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	AKAP13;PDS5A;EPS15
ELK3 25401928 ChIP-Seq HUVEC Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	MLLT1;MYO1F;MLLT6
MEIS1 26253404 ChIP-Seq OPTIC CUPS Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	AKAP13;FNBP1;PDS5A
E2F1 18555785 Chip-Seq ESCs Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	FNBP1;CASC5;GIGYF2
TCFCP2L1 18555785 Chip-Seq ESCs Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	FNBP1;CASC5;GIGYF2
ESRRB 18555785 Chip-Seq ESCs Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	LAMC3;CASC5;GIGYF2
SUZ12 18555785 Chip-Seq ESCs Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	FNBP1;CASC5;GIGYF2
GATA1 19941827 ChIP-Seq MEL86 Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	MKL1;PDS5A;AFF4
NANOG 20526341 ChIP-Seq ESCs Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	CREBBP;MKL1;GIGYF2
PHF8 20622854 ChIP-Seq HELA Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	FNBP1;CLTA;TET1
CDX2 21402776 ChIP-Seq INTESTINAL-VILLUS Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	TET1;AFF4;GIGYF2
NFI 21473784 ChIP-Seq ESCs Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	MLLT11;CLTC;GIGYF2
RAC3 21632823 ChIP-Seq H3396 Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	AKAP13;CREBBP;DCP1A
FOXH1 21741376 ChIP-Seq ESCs Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	FNBP1;MKL1;TCF12
FLI1 21867929 ChIP-Seq CD8 Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	MKL1;TET1;MYH11
FLI1 21867929 ChIP-Seq TH2 Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	CLTC;TET1;AFF4
TBX20 22080862 ChIP-Seq HEART Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	AKAP13;MKL1;TET1
TCF4 22108803 ChIP-Seq LS180 Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	ELL;MKL1;TCF12
TBX20 22328084 ChIP-Seq HEART Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	AKAP13;MKL1;TET1
GATA1 22383799 ChIP-Seq G1ME Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	CLTC;ACTN4;MLLT6
ETS1 22383799 ChIP-Seq G1ME Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	ACER1;MLLT1;PDS5A
EBF1 22473956 ChIP-Seq LYMPHODE Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	LAMC3;FNBP1;GIGYF2
TCF12/HEB 22897851 ChIP-Seq JUKARTE6-1 Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	MKL1;PDS5A;MYO1F
GATA3 22897851 ChIP-Seq JUKARTE6-1 Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	MKL1;MYH11;EPS15
GATA3 24758297 ChIP-Seq MCF-7 Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	AKAP13;PDS5A;DCP1A
KDM2B 26808549 Chip-Seq DND41 Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	TET1;ACTN4;MLLT6
SPI1 26923725 Chip-Seq HPCs Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	LAMC3;TCF12;MLLT6
IRF8 27001747 Chip-Seq BMDM Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	FNBP1;CLTC;MKL1
PU 27001747 Chip-Seq BMDM Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	CLTC;AFF4;GIGYF2
RACK7 27058665 Chip-Seq MCF-7 Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	CREBBP;ACTN4;MLLT6
E2A 27217539 Chip-Seq RAMOS-Cell line Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	CREBBP;MYH11;MYO1F
KAP1 27257070 Chip-Seq ESCs Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	MLLT11;CLTC;CASC5
OCT1 27270436 Chip-Seq PROSTATE Human	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	LAMC3;TET1;PDS5A
SOX2 27498859 Chip-Seq STOMACH Mouse	3/2000	0.5888070408739647	0.9431092082486818	0	0	1.0	0.5296567536329128	ELL;CLTC;ACTN4
CEBPA 23403033 ChIP-Seq LIVER Mouse	1/589	0.5923838973509346	0.9431092082486818	0	0	1.1366408632418485	0.5951455867944109	CASC5
SETDB1 19884255 ChIP-Seq MESCs Mouse	3/2020	0.5958575824915646	0.9431092082486818	0	0	0.9889825373216549	0.5120492651015255	LAMC3;MLLT1;MLLT6
MYC 18358816 ChIP-ChIP MESCs Mouse	5/3413	0.5984672179467271	0.9431092082486818	0	0	0.9719483568075117	0.49898227759263436	MLLT11;ELL;CLTC;MLLT1;MLLT6
NR1H3 23393188 ChIP-Seq ATHEROSCLEROTIC-FOAM Human	1/599	0.5986414553858345	0.9431092082486818	0	0	1.117056856187291	0.5731534190896715	MLLT11
RUNX2 22187159 ChIP-Seq PCA Human	5/3423	0.6012736719591857	0.9431092082486818	0	0	0.968519602106495	0.492690848543094	FNBP1;TCF12;CLTA;MLLT1;EPS15
OLIG2 23332759 ChIP-Seq OLIGODENDROCYTES Mouse	3/2040	0.6028362695490347	0.9431092082486818	0	0	0.9781814214803906	0.4950670525360451	TCF12;TET1;ACTN4
PPARD 21283829 ChIP-Seq MYOFIBROBLAST Human	5/3447	0.6079701291233252	0.9431092082486818	0	0	0.9603718768158047	0.47790940372038404	CREBBP;ELL;FNBP1;ACTN4;DCP1A
TP53 22573176 ChIP-Seq HFKS Human	2/1348	0.6096573376383361	0.9431092082486818	0	0	0.9883251963489705	0.48908084865926404	CLTC;CLTA
POU5F1 16153702 ChIP-ChIP HESCs Human	1/622	0.6126834369493704	0.9431092082486818	0	0	1.0744072408240324	0.5263595126360825	TCF12
AR 19668381 ChIP-Seq PC3 Human	5/3519	0.6277185699190656	0.9431092082486818	0	0	0.9365964712578259	0.4361386504311813	AKAP13;CREBBP;CASC5;CLTA;EPS15
BCAT 22108803 ChIP-Seq LS180 Human	1/650	0.6291378227605718	0.9431092082486818	0	0	1.0265660698156314	0.47571577997857367	MKL1
REST 19997604 ChIP-ChIP NEURONS Mouse	3/2118	0.6293516722075877	0.9431092082486818	0	0	0.9380089309167323	0.43435918176972876	CREBBP;ACTN4;DCP1A
CEBPB 26923725 Chip-Seq HEMANGIOBLAST Mouse	1/652	0.6302869173679313	0.9431092082486818	0	0	1.023306319190635	0.47233787292596047	FNBP1
TDRD3 21172665 ChIP-Seq MCF-7 Human	1/655	0.6320041083705129	0.9431092082486818	0	0	1.0184540757144365	0.46732721008975486	PFDN4
STAT1 20625510 ChIP-Seq HELA Human	1/656	0.6325747901601477	0.9431092082486818	0	0	1.0168465385627796	0.46567180728760293	DCP1A
PDX1 19855005 ChIP-ChIP MIN6 Mouse	1/669	0.6399162470393882	0.9431092082486818	0	0	0.996386537270287	0.4448048604775827	ELL
P53 22127205 ChIP-Seq FIBROBLAST Human	1/679	0.6454668269753474	0.9431092082486818	0	0	0.9811819753839894	0.42954327891009736	FNBP1
SIN3B 21632747 ChIP-Seq MESCs Mouse	6/4302	0.650479158738434	0.9431092082486818	0	0	0.9121275605214153	0.3922568274783309	MLLT11;AKAP13;CREBBP;TET1;DCP1A;MLLT6
MYC 19079543 ChIP-ChIP MESCs Mouse	2/1458	0.6534716087168776	0.9431092082486818	0	0	0.9082613814756672	0.3864254285437306	CLTC;MLLT6
RNF2 27304074 Chip-Seq ESCs Mouse	2/1467	0.6568874964740118	0.9431092082486818	0	0	0.9022428083861531	0.37916078549686405	TCF12;PFDN4
ZFP42 18358816 ChIP-ChIP MESCs Mouse	2/1480	0.6617766837559169	0.9431092082486818	0	0	0.8936787164121399	0.3689348068336628	CLTA;MLLT6
SREBP1 19666523 ChIP-Seq LIVER Mouse	1/738	0.6765699333395153	0.9431092082486818	0	0	0.8998736723903991	0.351598156684898	EPS15
XRN2 22483619 ChIP-Seq HELA Human	2/1529	0.6797307446319745	0.9431092082486818	0	0	0.8627093273458696	0.3330562886959279	CLTC;TET1
MYC 18940864 ChIP-ChIP HL60 Human	1/746	0.6805786051600692	0.9431092082486818	0	0	0.8898403147419579	0.3424211890824149	AKAP13
FOXP1 21924763 ChIP-Seq HESCs Human	5/3724	0.68094117550893	0.9431092082486818	0	0	0.8739446087657973	0.33583887155791725	MLLT11;CLTC;ACTN4;PDS5A;DCP1A
TEAD4 22529382 ChIP-Seq TROPHECTODERM Mouse	3/2293	0.684636068488203	0.9431092082486818	0	0	0.8578360019408054	0.32500649781920904	FNBP1;MKL1;EPS15
WDR5 24793694 ChIP-Seq LNCAP Human	1/757	0.6860121884979689	0.9431092082486818	0	0	0.8763911694946178	0.33027667440805936	CREBBP
CUX1 19635798 ChIP-ChIP MULTIPLE HUMAN CANCER TYPES Human	4/3052	0.6923931486768111	0.9431092082486818	0	0	0.8541288108217242	0.31397890458572614	AKAP13;ELL;CLTA;PFDN4
IRF8 22096565 ChIP-ChIP GC-B Mouse	1/772	0.6932778252683099	0.9431092082486818	0	0	0.8586698868464601	0.31455178078746593	AKAP13
MYC 22102868 ChIP-Seq BL Human	1/797	0.7050275196980682	0.9431092082486818	0	0	0.8306186102928436	0.2903165224818629	MLLT6
ETS1 20019798 ChIP-Seq JURKAT Human	2/1607	0.7067822280001578	0.9431092082486818	0	0	0.817311971517579	0.2836339664585315	CLTC;DCP1A
SMAD3 21741376 ChIP-Seq EPCs Human	2/1613	0.7087864137294516	0.9431092082486818	0	0	0.8140019508734593	0.2801803244539009	MKL1;PFDN4
ASXL1 24218140 ChIP-Seq BMDM Mouse	1/807	0.7096045267797624	0.9431092082486818	0	0	0.8198853426884573	0.2812595914064319	FNBP1
TP53 18474530 ChIP-ChIP U2OS Human	1/827	0.7185534704147764	0.9431092082486818	0	0	0.7991984637221341	0.26414720549265736	TCF12
EED 16625203 ChIP-ChIP MESCs Mouse	1/830	0.7198726049695507	0.9431092082486818	0	0	0.7961815232311468	0.26168975529581556	PFDN4
SPI1 20176806 ChIP-Seq THIOMACROPHAGE Mouse	2/1654	0.7221929311199627	0.9431092082486818	0	0	0.7920269802836388	0.2577754439519041	FNBP1;MLLT1
GATA2 21666600 ChIP-Seq HMVEC Human	1/837	0.7229273845830158	0.9431092082486818	0	0	0.7892262002969807	0.2560616769178704	AKAP13
NANOG 21062744 ChIP-ChIP HESCs Human	1/840	0.7242266953510693	0.9431092082486818	0	0	0.7862808762484074	0.253694169850025	MLLT6
CBX2 27304074 Chip-Seq ESCs Mouse	1/840	0.7242266953510693	0.9431092082486818	0	0	0.7862808762484074	0.253694169850025	PFDN4
CHD1 19587682 ChIP-ChIP MESCs Mouse	1/843	0.7255201151362334	0.9431092082486818	0	0	0.7833565402571874	0.2513528565566439	CLTA
BCL3 23251550 ChIP-Seq MUSCLE Mouse	1/858	0.7318997498022806	0.9431092082486818	0	0	0.7690419667645757	0.24002701732204348	GIGYF2
DACH1 20351289 ChIP-Seq MDA-MB-231 Human	2/1698	0.7360271211663282	0.9431092082486818	0	0	0.7696260107816711	0.23588137654743419	CLTC;DCP1A
SUZ12 27294783 Chip-Seq NPCs Mouse	1/880	0.7409979433222625	0.9431092082486818	0	0	0.7489309952532266	0.22449762981032437	GIGYF2
EZH2 27304074 Chip-Seq ESCs Mouse	1/885	0.7430236970806793	0.9431092082486818	0	0	0.744499921984709	0.22113683219445096	PFDN4
PRDM14 20953172 ChIP-Seq ESCs Human	2/1723	0.7436364940128554	0.9431092082486818	0	0	0.7574084834398606	0.224346624772271	MKL1;PDS5A
ER 23166858 ChIP-Seq MCF-7 Human	1/920	0.7567812206272937	0.9431092082486818	0	0	0.7148324640726427	0.19921028005737842	PFDN4
PHC1 16625203 ChIP-ChIP MESCs Mouse	1/922	0.7575454737829307	0.9431092082486818	0	0	0.7132052866075106	0.19803693294248034	PFDN4
NR1I2 20693526 ChIP-Seq LIVER Mouse	1/939	0.7639485717600771	0.9431092082486818	0	0	0.6996544371737372	0.18838532012011777	ELL
EGR1 23403033 ChIP-Seq LIVER Mouse	1/944	0.7658005159662542	0.9431092082486818	0	0	0.695761875159981	0.18565262235967533	ACTN4
STAT3 19079543 ChIP-ChIP MESCs Mouse	1/948	0.7672719512567207	0.9431092082486818	0	0	0.6926774205294396	0.1834999292713072	MLLT6
CREB1 15753290 ChIP-ChIP HEK293T Human	1/957	0.7705500787377715	0.9431092082486818	0	0	0.685831770307315	0.17876248383920434	ELL
LMO2 26923725 Chip-Seq HEMANGIOBLAST Mouse	2/1822	0.7720338969197832	0.9431092082486818	0	0	0.7123233908948194	0.1842971671582815	TET1;MYO1F
NFE2 27457419 Chip-Seq LIVER Mouse	1/972	0.7759146778082064	0.9431092082486818	0	0	0.6747043573990553	0.17118107509512212	GIGYF2
AUTS2 25519132 ChIP-Seq 293T-REX Human	1/1000	0.785605993701368	0.9431092082486818	0	0	0.6548272410341376	0.1580097428768095	MLLT1
EST1 17652178 ChIP-ChIP JURKAT Human	1/1001	0.7859445081781931	0.9431092082486818	0	0	0.6541379310344828	0.1575616077428148	CASC5
PAX6 23342162 ChIP-ChIP BETA-FORBRAIN-LENS Mouse	1/1001	0.7859445081781931	0.9431092082486818	0	0	0.6541379310344828	0.1575616077428148	FNBP1
SALL4 18804426 ChIP-ChIP XEN Mouse	1/1005	0.787293406766121	0.9431092082486818	0	0	0.651394422310757	0.15578376622254228	CLTC
KDM5A 27292631 Chip-Seq BREAST Human	1/1012	0.7896342320273684	0.9431092082486818	0	0	0.6466455199699853	0.15272825547554658	PDS5A
TCF7L2 21901280 ChIP-Seq H4IIE Rat	1/1023	0.7932624392771099	0.9431092082486818	0	0	0.6393143936837843	0.14806595980635098	AKAP13
SUZ12 18692474 ChIP-Seq MESCs Mouse	2/1909	0.7947911137737991	0.9431092082486818	0	0	0.6765675331485504	0.15539129011852032	PFDN4;VAV1
ARNT 22903824 ChIP-Seq MCF-7 Human	1/1029	0.7952158878923776	0.9431092082486818	0	0	0.6353817254796726	0.1455924132046031	ELL
EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human	1/1038	0.7981126441893225	0.9431092082486818	0	0	0.6295680510757158	0.1419710791456407	PDS5A
SMAD4 21741376 ChIP-Seq HESCs Human	3/2738	0.7985533871140502	0.9431092082486818	0	0	0.70018281535649	0.1575085429618138	AKAP13;LAMC3;PFDN4
SUZ12 18974828 ChIP-Seq MESCs Mouse	2/1934	0.8009665761514831	0.9431092082486818	0	0	0.6668884945282461	0.1480066052253489	MYH11;PFDN4
MEF2A 21415370 ChIP-Seq HL-1 Mouse	1/1048	0.801284806565507	0.9431092082486818	0	0	0.6232256364654349	0.13806867917576765	DCP1A
STAT4 19710469 ChIP-ChIP TH1  Mouse	2/1939	0.8021826733439023	0.9431092082486818	0	0	0.664982668338373	0.1465747647674605	AFF4;MLLT6
BMI1 23680149 ChIP-Seq NPCS Mouse	1/1056	0.8037877932590226	0.9431092082486818	0	0	0.618238274227815	0.13503559357781636	PFDN4
ERG 20517297 ChIP-Seq VCAP Human	1/1062	0.8056450049645062	0.9431092082486818	0	0	0.6145471091033182	0.13281105031201546	PDS5A
PAX3-FKHR 20663909 ChIP-Seq RHABDOMYOSARCOMA Human	1/1063	0.8059528834649176	0.9431092082486818	0	0	0.6139359698681732	0.1324444039701403	FNBP1
PPARG 20887899 ChIP-Seq 3T3-L1 Mouse	4/3565	0.8080568366244327	0.9431092082486818	0	0	0.7089192750523837	0.15108691799641594	ELL;ACTN4;PDS5A;DCP1A
ELF5 23300383 ChIP-Seq T47D Human	1/1087	0.8132021144695919	0.9431092082486818	0	0	0.5996062742109608	0.12398394534332127	AFF4
SMAD2/3 21741376 ChIP-Seq ESCs Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CREBBP;FNBP1
RXRA 24833708 ChIP-Seq LIVER Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CLTC;MKL1
KLF5 25053715 ChIP-Seq YYC3 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	ELL;MLLT6
RUNX2 24764292 ChIP-Seq MC3T3 Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	FNBP1;PDS5A
OLIG2 26023283 ChIP-Seq AINV15 Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	AKAP13;ACTN4
RARB 24833708 ChIP-Seq LIVER Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	ACTN4;PFDN4
RARA 24833708 ChIP-Seq LIVER Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CLTC;TET1
GATA6 25053715 ChIP-Seq YYC3 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CLTC;ACTN4
STAT1 17558387 ChIP-Seq HELA Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	MYH11;GIGYF2
OCT4 18555785 Chip-Seq ESCs Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CASC5;GIGYF2
CMYC 18555785 Chip-Seq ESCs Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	FNBP1;GIGYF2
KLF4 19829295 ChIP-Seq ESCs Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CREBBP;TCF12
MYC 19829295 ChIP-Seq ESCs Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	ACER1;AFF4
LUZP1 20508642 ChIP-Seq ESCs Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;AFF4
PU.1 20513432 ChIP-Seq MACROPHAGES Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	MKL1;TET1
PU.1 20513432 ChIP-Seq Bcells Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CLTC;TET1
PHF8 20622853 ChIP-Seq HELA Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;EPS15
E2F1 20622854 ChIP-Seq HELA Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TCF12;PDS5A
CRX 20693478 ChIP-Seq RETINA Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;GIGYF2
CDX2 21074721 ChIP-Seq CACO-2 Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;EPS15
HNFA 21074721 ChIP-Seq CACO-2 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;EPS15
TAL1 21186366 ChIP-Seq BM-HSCs Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;AFF4
GATA2 21186366 ChIP-Seq BM-HSCs Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;AFF4
P53 21459846 ChIP-Seq SAOS-2 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CREBBP;FNBP1
OCT4 21477851 ChIP-Seq ESCs Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;GIGYF2
CBP 21632823 ChIP-Seq H3396 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CASC5;TET1
SMAD4 21741376 ChIP-Seq EPCs Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	MKL1;ACTN4
NFYA 21822215 ChIP-Seq K562 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;EPS15
NFYB 21822215 ChIP-Seq K562 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;EPS15
GATA3 21867929 ChIP-Seq CD8 Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CLTC;MYH11
ETS1 21867929 ChIP-Seq TH2 Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CREBBP;CLTC
SOX6 21985497 ChIP-Seq MYOTUBES Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;GIGYF2
KAP1 22055183 ChIP-Seq ESCs Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	MYH11;GIGYF2
SOX2 22085726 ChIP-Seq NPCs Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CASC5;AFF4
CEBPB 22108803 ChIP-Seq LS180 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	MKL1;TET1
PPARA 22158963 ChIP-Seq LIVER Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	ELL;GIGYF2
RXR 22158963 ChIP-Seq LIVER Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	ELL;GIGYF2
LXR 22292898 ChIP-Seq THP-1 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	MLLT1;MYO1F
P53 22387025 ChIP-Seq ESCs Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	FNBP1;GIGYF2
RUNX1 22412390 ChIP-Seq EML Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CLTC;MLLT6
SMC3 22415368 ChIP-Seq MEFs Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	MLLT1;PDS5A
TBL1 22424771 ChIP-Seq 293T Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;EPS15
RUNX1 22897851 ChIP-Seq JUKARTE6-1 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	MKL1;MYO1F
UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CREBBP;TET1
MYB 26560356 Chip-Seq TH1 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;MLLT6
MAF 26560356 Chip-Seq TH2 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	MYO1F;MLLT6
CREB1 26743006 Chip-Seq LNCaP-abl Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CREBBP;MLLT6
KLF6 26769127 Chip-Seq PDAC-Cell line Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CASC5;MLLT6
FOXA1 26769127 Chip-Seq PDAC-Cell line Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CLTC;MLLT6
CJUN 26792858 Chip-Seq BT549 Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	FNBP1;MKL1
KDM2B 26808549 Chip-Seq REH Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CREBBP;VAV1
KDM2B 26808549 Chip-Seq HPB-ALL Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	MLLT11;MLLT6
TAL1 26923725 Chip-Seq HPCs Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TET1;MYO1F
SPI1 26923725 Chip-Seq MACROPHAGESS Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	LAMC3;MLLT6
UTX 26944678 Chip-Seq JUKART Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CASC5;MLLT6
BRD4 27068464 Chip-Seq AML-cells Mouse	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CLTC;MLLT6
MYCN 27167114 Chip-Seq NEUROBLASTOMA Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CREBBP;MYH11
CTCF 27219007 Chip-Seq ERYTHROID Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	MLLT11;MYO1F
SA1 27219007 Chip-Seq ERYTHROID Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	CREBBP;MYO1F
P300 27268052 Chip-Seq Bcells Human	2/2000	0.8165199159847548	0.9431092082486818	0	0	0.6424996424996425	0.1302372314521551	TCF12;CLTA
