Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ZIC5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;PFDN4
ZNF697 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;AFF4
ZNF687 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MKL1
ZNF300 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TCF12;TET1
HMBOX1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;KMT2A
FOXO1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;EPS15
SALL3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TCF12;TET1
ZNF117 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
ZIC3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;SEPT2
ZNF714 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
ZNF653 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT1
LHX8 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
FOXQ1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
SP8 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TCF12;TET1
ZNF219 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;MLLT1
ZNF646 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MKL1
ZNF641 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;MYO1F
ZBTB5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT1;PDS5A
ZNF608 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;GIGYF2
ZNF415 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;DCP1A
ZNF672 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;ELL
ZBTB26 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
ETV3L human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	ELL;VAV1
ZNF404 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
IRX5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;MLLT1
ZNF354B human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;MYH11
ZNF678 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
ZNF438 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MYO1F
SNAI3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MYO1F
ZNF669 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;DCP1A
ZNF33A human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;KMT2A
ZNF699 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;GIGYF2
ZNF138 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
ZNF655 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;MLLT6
ZNF624 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;ACER1
ZNF460 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	PDS5A;AFF4
ZNF71 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;KMT2A
ZNF84 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
ZNF251 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;KMT2A
ZXDB human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;AFF4
ZBTB22 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
ZNF783 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	VAV1;MLLT6
ZNF134 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
ZNF253 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TET1
ZNF564 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;DCP1A
TCF25 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
ZNF800 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;FNBP1
UNKL human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MYO1F;MLLT6
ZFYVE26 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;MLLT6
ZCCHC6 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;GIGYF2
NCOA1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;CREBBP
NCOA3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;PDS5A
THAP1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	LAMC3;PFDN4
ZCCHC11 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;KMT2A
HMGA1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTA;ACTN4
TERF1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;PFDN4
ZUFSP human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;PFDN4
ZNF362 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CREBBP;MLLT1
ZNF367 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;PDS5A
ZNF804A human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;AFF4
NFXL1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;PDS5A
ZNF781 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;ACER1
ZNF841 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CREBBP;KMT2A
ZNF316 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
RBM5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;GIGYF2
DVL2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT1
CSDE1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;PDS5A
AKAP8L human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
BRD9 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
CUL3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AFF4;GIGYF2
MTA3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;PFDN4
MBD3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;MLLT1
WNT8B human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	EPS15;SEPT2
RAPGEF3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;MLLT6
DUSP12 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;PFDN4
DEPDC5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;PDS5A
PPP1R13L human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
DOT1L human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
SF3A2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT1
AKAP8 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	ELL;FNBP1
MET human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;ACTN4
EDF1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;CLTA
DVL1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
TRIM3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;SEPT5
CHD6 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CREBBP;KMT2A
AHDC1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;MLLT1
KIAA1683 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CREBBP;KMT2A
MKRN1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;MYO1F
DHX34 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	ELL;MYO1F
TRAFD1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	ELL;MYO1F
XPA human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;PFDN4
MBNL2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;EPS15
NCOA2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;CREBBP
POGK human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;PDS5A
POGZ human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CREBBP;KMT2A
ADAMTS19 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;PFDN4
MTA2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;ACTN4
MBNL1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;MLLT6
SMARCA5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	TET1;SEPT2
CHD1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	AKAP13;PDS5A
LARP1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;ACTN4
LARP4 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;PDS5A
TIPARP human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	ELL;FNBP1
PBRM1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;KMT2A
MST1R human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
RELL2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;SEPT5
TERF2IP human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;SEPT5
GATAD2A human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;ACTN4
RNASE2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MKL1;MYO1F
CSDC2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;SEPT5
KAT5 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;ELL
ANAPC2 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT6
CCDC71 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;ELL
HLA-DQB1 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	FNBP1;VAV1
MKRN3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
RBM10 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;MLLT1
HIST1H1B human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;PDS5A
HIST1H1C human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;PDS5A
H1F0 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;ACTN4
ZNF512B human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;CEP170B
PLXNB3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CEP170B;SEPT5
TOX human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	MLLT11;TCF12
PPP1R10 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CREBBP;VAV1
LGR4 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	CLTC;SEPT2
HLA-DRB3 human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	FNBP1;VAV1
IGHM human tf ARCHS4 coexpression	2/299	0.07368275891436864	0.14580444242800913	0	0	4.731361231361231	12.339325949211295	SEPT9;FNBP1
NFYA human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
ARX human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
HOXA11 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACTN4
DLX6 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
NFIX human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
HSF2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
HOXC8 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
SOX30 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
PRDM1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AKAP13
ZNF76 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT6
MEF2A human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AKAP13
TCF3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT9
GLI2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
FOSL2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ELL
PAX2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
PGR human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CLTC
NFE2L1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACTN4
TCFL5 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CLTC
HSF4 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
CTCF human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PDS5A
MAZ human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT9
TRPS1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CLTC
MEIS3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
ETV2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	GIGYF2
HBP1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AKAP13
SP4 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
DLX5 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
TFEC human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	VAV1
HOXA2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACTN4
HOXA13 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACTN4
LHX6 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
LHX3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CASC5
TLX1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
TFAM human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
PHOX2B human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
WHSC1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PDS5A
GLI1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MYO1F
FOXM1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACTN4
CUX2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT5
NANOG human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TET1
BACH2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	KMT2A
HAND1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT2
NR3C1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AKAP13
TFDP2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	KMT2A
TFCP2L1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACTN4
TLX2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CLTC
CEBPZ human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	PFDN4
ETV3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ELL
ID3 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	SEPT2
IRF6 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
ATF6 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AFF4
PLAGL1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	ACER1
KLF9 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT6
ONECUT2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT11
ZNF410 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	DCP1A
MXI1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AKAP13
HOXB8 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MLLT1
MSX2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CLTC
EGR2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	FNBP1
NFE2 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	MYO1F
ZNFX1 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	VAV1
RBPJL human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	AKAP13
SPDEF human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	CEP170B
SOX21 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TCF12
SOX9 human tf ARCHS4 coexpression	1/299	0.36378318638402557	0.36378318638402557	0	0	2.2763249247859294	2.3018134599179123	TCF12
